disaster_type,severity,temp,humidity,rain_1h,wind_speed,pressure,clouds
Floods,Low,296.15646084796276,66.50750577280209,1.167507010672875,4.633591643870887,1012.0944754009819,20.753977653070788
Floods,Low,299.3224304728678,61.98657851872781,4.3425640741460345,0.5531885189062685,1015.1446446776793,37.93738120795511
Floods,Low,297.89999466407124,77.12385884795162,0.37545118227865326,3.6302170693241154,1012.1240411588162,36.42175148420599
Floods,Low,296.40412962460834,72.81615603304012,2.185065669940963,0.5942355410262595,1013.3637866213799,37.80879017002461
Floods,Low,298.7979696113841,65.44961411477847,4.374678110839433,4.6187307128322495,1015.989566694748,33.23949526914227
Floods,Low,293.15140582186217,79.21571509379842,4.398483291742769,4.35267779597436,1019.3936890366751,25.821839064207296
Floods,Low,294.64057974988094,77.80148581522265,1.7418012059947807,1.6831569841172138,1008.4729909874063,28.05352657537352
Floods,Low,291.12683530737314,61.34291864658594,4.894215743182862,1.4468982680242393,1008.1397996325121,48.22956132600265
Floods,Low,291.50222601071056,66.2766815682776,0.6266719107591873,0.7510692089977655,1006.3359154385329,36.460862849411825
Floods,Low,299.6932707813007,71.7438808632287,1.6015438052988689,0.7950995049841864,1019.2422552720664,42.20207452327138
Floods,Low,291.334506770838,77.03550234160244,2.992343146896496,2.894439424596476,1005.0004416603493,26.26164413592596
Floods,Low,299.25187385222284,71.04730721841293,3.432857409923365,2.984344044830612,1005.710309953831,33.93429494702522
Floods,Low,291.2658182315258,78.074088258375,0.9629161018643634,0.9966388570004026,1012.7077939208858,42.53511515682392
Floods,Low,296.5238312089014,62.29287529867985,4.186361242972364,4.522333436657148,1010.8632505342165,20.811989933053646
Floods,Low,297.1576970244344,79.70154383966128,4.981552159133958,4.536079489516802,1014.8330991317097,35.5126963134016
Floods,Low,298.94994801437605,62.165630034340865,3.669266566674949,2.906826343579122,1013.7696786778324,33.030669694592426
Floods,Low,291.8935944083028,64.95746012871544,2.924703890050569,3.488550951628455,1018.8562674997722,25.96650582968708
Floods,Low,295.8502117168294,66.00521007135478,4.251730720673059,0.7096777338232413,1007.5445759097706,35.032239077214484
Floods,Low,299.5935198804038,75.63251078151731,0.936173639650989,0.9627329857633005,1005.2128699434705,40.76776651693572
Floods,Low,296.3446280474638,67.16554609482364,1.4374476470742215,1.8441775099315776,1005.7425793392334,32.774426965103856
Floods,Low,296.75618918028533,72.33662068870026,4.629519160428047,2.1122814010978086,1015.5712386959723,35.95715835040877
Floods,Low,293.37663792948143,75.0556598987375,0.47851282760901725,3.3519685892924134,1011.1534718333237,22.171665900790103
Floods,Low,293.73919161463357,65.89214019493056,3.4351308283631794,0.5948595036869408,1015.7948464346659,25.627178615396122
Floods,Low,298.9659249213197,70.72699835894562,3.513280060815877,0.9928383960322307,1005.4650908281864,34.80263411421568
Floods,Low,296.90411104607097,65.2240282946918,3.791302783074591,2.5520032881809,1012.4747826389577,37.37134266842533
Floods,Low,294.8181687703605,77.72170014649721,3.175501982210415,0.023300454153663552,1006.252836531513,33.01400450806702
Floods,Low,298.1955844351494,69.05831558952607,0.5853534801269505,0.8617443393918089,1006.0250584636644,40.17356553496117
Floods,Low,299.9290133400676,65.50010998088621,0.3969505357822922,0.5211162341742182,1017.2644582788286,34.24872482398757
Floods,Low,291.4266803847214,79.34786148214155,3.718122942653962,0.8919241392853655,1007.6286919339436,22.69299351450916
Floods,Low,291.9061294146537,77.54706164358075,3.4123161694782693,1.3391179877807975,1010.613025814727,48.22458863682408
Floods,Low,298.91294472698894,75.54329673622415,4.887087228936105,2.11503577342524,1018.0744879829701,22.64589187115034
Floods,Low,297.2781124129714,66.38235742639124,4.55016323289846,4.355103251472546,1006.2769414244482,33.525606638589124
Floods,Low,299.2449703466,64.11439214181894,0.015964580186875188,2.2493503250894453,1015.5340666753401,40.612108769413254
Floods,Low,298.97467018471457,78.30925942889692,1.8245115831724807,3.4543926972417642,1005.2768365207738,42.74702662391951
Floods,Low,295.26852106204126,68.18781816777924,0.7188152484713178,2.462637860303072,1017.2446852536592,23.728391693655563
Floods,Low,299.2321868015198,62.70706425451392,4.999915171316596,2.515548064117548,1012.0536062586766,26.944003375060475
Floods,Low,297.13946729984946,73.35662303266328,4.164465702973822,3.1651157670854744,1011.5904017489678,21.14761889207936
Floods,Low,297.8441136880217,64.01195278661231,2.320321815183266,1.258493153335587,1010.7984663251126,28.825027980040915
Floods,Low,294.6550131551921,73.2536160540158,3.531896070670122,0.3381001317189031,1015.7407654336031,30.696499165965008
Floods,Low,299.3596017960228,66.45263922660166,3.9708748182763367,0.5414936873181447,1017.2069086251257,42.78789560891014
Floods,Low,296.6458125995272,73.94794403509549,2.9128220136100955,3.534637742957934,1017.4308316119392,49.269252712983295
Floods,Low,295.3256641287905,79.95966393201013,2.9412793735036393,0.5501739761280477,1007.4087296716369,42.60772248171947
Floods,Low,297.7167511317982,77.6791980488532,2.738044313431043,1.0639340952589282,1019.3958909778542,48.15905061643019
Floods,Low,290.9847456968478,65.33740814173224,3.281999418945279,4.1995989905264475,1008.7257216628464,31.190248399488365
Floods,Low,295.98923762573105,64.98977196596961,1.0639600642655467,0.12729165890830063,1005.2714848106942,48.82178745859595
Floods,Low,298.21835893456944,67.10134776895403,4.26577758945834,4.047174893213806,1006.6412043614546,46.38852607742021
Floods,Low,293.8929363851239,70.79525657452855,3.108212798384615,3.152472170203862,1019.8052289844848,37.510220368556496
Floods,Low,299.4718088907987,63.99496469462167,1.4500137566483766,1.3738365823744825,1008.7059574940555,40.167660401930355
Floods,Low,292.2993453283156,72.97478030188674,0.06835404426451697,2.1123114447183324,1014.4309581187879,32.24307435887137
Floods,Low,295.7382762100956,65.04556358208087,0.6562523133238024,4.510595796129072,1009.4178153056152,28.23399137450074
Floods,Low,297.5435664360707,65.45682767418366,0.06729595149942647,2.450051892953523,1008.7781997087832,32.217489131681184
Floods,Low,296.93073818019053,63.67125421914878,3.705200144484265,3.419112201896026,1017.8973618999088,23.209208741948878
Floods,Low,293.0935353989226,76.92316224858322,1.7213167124612432,0.26379478339522866,1006.4168275303671,46.70814532196842
Floods,Low,297.86408608551136,61.44323928613544,3.0786508435816033,1.703564391834353,1011.674660370408,21.12108503120802
Floods,Low,290.1939151775142,79.19618092444297,3.022104683747728,0.39038057357653144,1011.2644408632935,20.2642581715547
Floods,Low,297.21754760438597,68.59242821306688,0.22435946243708094,4.353528003412562,1010.7983152831555,38.36595399782587
Floods,Low,294.24371463025335,73.17820344720054,0.6207570762270737,3.7639906102732033,1005.1507141922744,31.231607748825702
Floods,Low,298.73337061953566,77.70537597281657,0.23976998024284601,2.2873527551773023,1014.0020311189686,33.11177683496753
Floods,Low,297.73875137817214,61.858632470358565,0.4795527701634861,4.4065008769254135,1012.7483760571479,27.01980440808469
Floods,Low,298.108258710905,72.45462604907803,4.447474201120116,0.05428878757926636,1015.1297193256465,38.05953568185686
Floods,Low,291.86417710723777,71.37337354163864,1.4292507623144124,0.4319688170754732,1009.6962635285784,29.68258874906978
Floods,Low,294.474699804556,73.09942374683132,2.679484219448376,4.4999393424319925,1019.0564578176189,38.75104351774387
Floods,Low,293.45735373366006,63.746763244406274,2.5363623976495706,3.2826034868597604,1005.3636209125364,28.802354117738016
Floods,Low,297.60270798048293,67.54702842321981,1.9343574492530013,4.323193881163643,1018.7964214991072,26.10538018711465
Floods,Low,290.34603513982404,77.4663739211816,4.652779820014159,2.808956888624947,1013.6272085967046,39.13468198564138
Floods,Low,298.0275498204273,65.19823331409596,0.6178752705818591,1.3972169088946251,1016.9385685564838,48.112730113653264
Floods,Low,297.97675820971676,79.45865581218155,4.301194487263613,2.3383632228146682,1016.7440667320834,23.989164331611715
Floods,Low,293.58773663759325,68.37043215391633,2.1726037045847613,4.764581649636433,1012.8431736310871,23.27815293054613
Floods,Low,292.56353482288523,62.14297812687346,3.2766151481112593,2.941509467518909,1012.7133453829523,23.190145149384914
Floods,Low,299.79378070910474,72.83731467405548,1.6718500104442713,4.795753937774802,1019.5977707999216,21.92409581683136
Floods,Low,291.3810186377262,66.86315833123773,2.0750812029523393,2.3791254431568825,1010.2590507459255,22.968026776650014
Floods,Low,299.3716387105633,72.41075906715176,1.1145036747459869,0.5280548166670712,1017.464859594257,30.656459791237687
Floods,Low,299.83744594308524,66.854216012287,4.304171389239037,0.7994514046661927,1014.9176708940628,33.72005216229281
Floods,Low,291.66944286419846,73.24558650024481,1.0045034979852359,1.467071083456037,1012.6978894318839,40.23044559824383
Floods,Low,297.07861392572795,70.69006354825285,2.889129333126743,1.5059843233572616,1014.8311470383469,49.090528595911636
Floods,Low,294.6341900074852,62.63858580161991,2.6782723726147504,4.031867596783988,1009.6409552445674,27.023948604902255
Floods,Low,293.1580640126116,62.28020572077541,1.5609349795394512,2.979095410327349,1016.3009197917901,43.050256731346764
Floods,Low,293.50576871863547,76.72484371621884,2.722219823141587,2.0692127125294535,1017.6507219648109,37.26725716349516
Floods,Low,294.2916371743024,60.716097482374,4.450928071385762,0.847782710096982,1014.9006078902673,21.49671172453367
Floods,Low,296.50544266480574,78.86111965375034,4.556798074474074,2.6431556738094475,1012.3087181275419,39.95423631864479
Floods,Low,295.70642514814625,68.81532291618136,3.255470103512998,4.9701868049282885,1014.1357424253933,45.29549035868098
Floods,Low,299.15272238123526,77.26373758406731,1.873702977889039,0.768399767039335,1010.8475360842235,42.178608105582796
Floods,Low,295.5187012964567,61.206451254986135,4.808104398293165,0.08860341139273697,1007.5769357730439,45.96259726009362
Floods,Moderate,292.57598865887667,76.25161282469162,12.747266191314857,8.562579867975213,1008.8714826942063,54.36047212104051
Floods,Moderate,288.68657635666295,76.71434698132401,12.313669513977292,6.372433809261281,995.2596663562916,63.30083496266974
Floods,Moderate,290.98600154046716,75.48270013758489,7.299113653508748,6.297401128268846,1002.5014064678257,56.47123143132523
Floods,Moderate,286.899909053122,86.19836913674337,13.785688652431089,6.481295281032871,1002.8647278125203,51.11894399240888
Floods,Moderate,291.09483243618894,88.90744150596015,15.452566750236553,7.136229184025265,998.9143702710537,59.82784042856943
Floods,Moderate,285.28778613352705,81.24152283869223,13.276554706972613,5.92258208533085,995.983848846607,55.75725165285243
Floods,Moderate,293.9425241939504,75.82584303770814,8.179521512819942,6.066765191519485,1009.6931293596209,78.991099474589
Floods,Moderate,290.93471781374785,88.65345440113174,15.276994927969943,7.623384845260942,997.3276191587212,54.94203826673967
Floods,Moderate,290.1676146155132,89.46288076490157,5.4187156541499615,9.703824660172428,1007.8367633377449,68.22569932725116
Floods,Moderate,289.63310818870264,79.10854793359516,5.365165752774922,8.755076563882465,1006.4865211330839,56.03160168515628
Floods,Moderate,291.96893168324874,85.72556701788682,13.762331825025537,7.910483720181439,1007.8871542659523,63.8542443499993
Floods,Moderate,290.8915659715046,84.59242501998995,19.365254971424342,6.541205742638056,1004.4758841595806,56.57741058220812
Floods,Moderate,290.5636636630384,82.00043839266635,10.588765596020856,6.810509417731238,1007.0367618961675,77.05365519149017
Floods,Moderate,292.81383881092927,81.42446408771667,8.209314227072607,7.4578342271043185,999.9219743435503,79.63291487907792
Floods,Moderate,293.11274951990345,85.30726174025315,11.874606514598451,6.770821468934818,1000.2255035536789,73.53971264266582
Floods,Moderate,286.86171886180233,88.84750102220085,10.049517505564957,5.226757013213027,1005.6723345684944,79.68379969728807
Floods,Moderate,285.71124627993225,85.06376971491684,10.723311769706516,7.601134203867064,996.8047427178549,66.81867273457402
Floods,Moderate,288.81441702896205,77.82054765815097,12.906978342120262,5.423239067533144,1002.9135989252466,72.85692924757728
Floods,Moderate,290.9540274487571,82.82680216769782,5.21370023572115,9.844762497264481,1008.0106956549862,52.014655306393344
Floods,Moderate,292.92120035138004,89.27919773696709,9.431080234305638,7.529638102835646,1003.81193195042,60.614711551294455
Floods,Moderate,291.44287867446224,86.4600953302025,8.291448054838899,8.75492257667015,1006.3547765525353,51.181592830443314
Floods,Moderate,285.5119289688283,70.07300869309742,18.826599129755273,5.259136335272403,995.658065895499,59.81515083054551
Floods,Moderate,289.93197684266283,78.87768877561601,8.327587222419035,5.402902268117967,1003.4229013368545,52.93582819345661
Floods,Moderate,290.7813409856095,73.94621305368098,6.539529367074696,7.511979506150768,1001.7817824109511,51.4386328712467
Floods,Moderate,287.2750012020414,89.27456951639464,11.8614925519303,8.551915844519318,1002.4134338613709,65.3138230856249
Floods,Moderate,294.8189450772625,83.34921232842441,15.417178569202413,5.52594207645458,1000.4169717158283,79.6258112643919
Floods,Moderate,291.000513728571,76.21198871407883,7.6589222004002195,7.522716717103279,996.3411194438172,77.76209349941713
Floods,Moderate,292.3112672937554,84.02464507689307,18.8659766320932,6.267437618399947,1002.6996276507048,73.68363735236726
Floods,Moderate,293.17123243663707,75.2546626442747,5.324304512432799,8.477071454775036,998.4744783871405,50.16138939027135
Floods,Moderate,293.6863108051195,79.9302785157171,8.127212982313852,5.447803033870613,1008.8139708293106,52.837497012047315
Floods,Moderate,290.50271296781835,77.13348108569681,11.674069306896596,7.489461644376084,996.4473180133476,68.82460215725281
Floods,Moderate,294.68634069554525,76.02807188878016,14.659942872910666,7.433493585180123,1000.6507581723667,61.88698128584742
Floods,Moderate,292.05526524967087,85.43108589114911,10.538106393804572,8.354313589149108,1000.6265789436195,70.91025228645822
Floods,Moderate,286.0271305154201,78.34824309100725,9.80322003108409,5.192615834077355,1003.3171574451413,77.1117892252053
Floods,Moderate,285.977967750614,80.60065888619228,5.4569706383790715,6.302921609956526,996.9171128115053,56.32760411528772
Floods,Moderate,289.2628049858764,78.31324125778292,12.392524094942637,6.326430868367222,999.8398604877275,57.065490521633265
Floods,Moderate,287.60527540622155,85.44614323053042,10.250209255841789,6.77776014492175,1005.9043895957841,59.4699892698883
Floods,Moderate,293.85144652431273,75.11297690144809,6.081315537924796,5.683000527304409,1006.047607681797,61.12045700019472
Floods,Moderate,294.38161309045864,86.64839203770013,17.36229705358287,8.168149586191724,1004.4280784216113,60.33781526594451
Floods,Moderate,290.7183884772932,83.94334136210617,10.039281501181673,8.191479732972905,1000.5779617517288,72.15743730249464
Floods,Moderate,291.5719969678265,75.61486215259826,7.965051862991012,7.399122835019449,1001.9110569815098,56.93299102685765
Floods,Moderate,293.0519649803197,89.25252663138441,5.038333644654274,9.042892206869698,996.1468086943161,59.383717066579585
Floods,Moderate,288.9606242681402,71.73532140449225,6.5796361063535285,6.547035465564614,999.4710990496319,61.80836031477917
Floods,Moderate,288.5396878102676,87.37896021037564,14.26395116133476,5.143520087521397,999.4773304416162,51.76229060303149
Floods,Moderate,290.9232302876956,76.28368678382341,13.2464292644573,6.904160951685305,997.2141883839256,52.36522147939925
Floods,Moderate,294.407935393832,87.35664283979509,9.807683304517266,5.6719721624407455,1002.0585550485657,53.79111355170583
Floods,Moderate,288.75454394100257,83.22295909233762,5.744541287257713,8.456820976755724,1007.607924370047,63.69585809634028
Floods,Moderate,286.6353543353762,84.515755591463,10.140765571925883,6.2418665380691545,1008.6095876232935,50.657711672011644
Floods,Moderate,292.5912519570581,86.74152044820015,17.0934770499621,5.923890569600462,998.8365744088215,78.2035859102107
Floods,Moderate,288.6030969226651,77.57308001863544,9.33753947476325,7.02011965665117,995.7899335038829,50.79945971489288
Floods,Moderate,289.23066458504564,74.41014784883163,7.983581663243159,6.152508832798943,1001.8464703042939,60.14208984731286
Floods,Moderate,287.6166766197832,81.14963162441663,13.77844874335352,6.408410503191844,1008.0730665409196,79.78162418751506
Floods,Moderate,289.87522819915904,83.08264713745142,12.234708382814736,7.402064182149065,1008.7072597135856,67.20851527162378
Floods,Moderate,285.7797024295798,86.42160068389788,10.071650556163348,6.791390694926927,1005.7439161306721,50.71452379700425
Floods,Moderate,290.35520527552205,77.38423094083716,11.093086031436656,9.820531006953711,1000.2539680280399,51.1130714141867
Floods,Moderate,292.74134721763164,89.8191869259172,13.029481699595042,7.738168814579135,1004.4278073062586,53.85939455165541
Floods,Moderate,294.44539890073037,82.13425591963666,18.30791249236001,8.21244786967613,1002.5984436970059,75.11136811203284
Floods,Moderate,292.95356440730177,76.6859463921593,15.94681316996842,5.147050461796829,995.1263908603328,65.13721293920769
Floods,Moderate,290.51409440789155,76.67357831467183,8.912895885265618,6.869719593337886,1001.1968135004324,50.13781130756103
Floods,Moderate,292.5513910345913,70.02316695463693,10.58718480197171,7.528706213406444,995.7420587374947,79.5202573119989
Floods,Moderate,288.3207082497067,72.14179952083084,5.144093793636662,6.742965066312028,1008.6015680490829,58.42641833722182
Floods,Moderate,290.3281732850332,79.30576908246053,9.573054491259683,9.595226332645995,1004.9139978555669,76.43113727877942
Floods,Moderate,286.1244367079909,71.03563709325246,19.882018948910265,5.597951877943687,999.8007426124648,74.77344959770586
Floods,Moderate,287.9039902752838,76.87614261619183,17.02257747197425,5.834279120814088,997.4664456384055,53.9282795975044
Floods,Moderate,286.51910126560915,74.53783432862765,11.563118602376944,7.626942360340511,1008.3993890671551,53.572245365910725
Floods,Moderate,290.6018367173408,81.75437647027837,7.683497107376942,5.327649009010135,995.8211475254134,65.08539597340638
Floods,Moderate,286.509654058393,82.17190804240103,18.49072487482404,9.579354931602547,996.2450517092619,72.69007000148471
Floods,Moderate,293.52893792169516,70.38942867568008,17.422679033784572,6.217315863686333,1002.1691906500528,79.27402173359971
Floods,Moderate,289.0018274894807,73.05267173045644,9.932950752849916,6.270439223374903,1008.0296562674976,59.90552383177724
Floods,Moderate,286.06708687208663,77.7256530665194,17.185986366878648,7.264190041870285,996.1757019489743,65.5026684470445
Floods,Moderate,285.2347978972551,80.45992280191675,9.085989952859903,8.774717127914009,997.2703648103319,55.7126902150901
Floods,Moderate,287.7095509673173,80.09017688751187,14.699184914239023,9.498062728932162,1005.7608065504145,62.385925561887845
Floods,Moderate,293.77743559438903,86.4387058077611,12.14754650654461,7.8185701046583524,1009.800340569426,62.22264120963793
Floods,Moderate,293.1003807113632,75.40837820181135,16.2501492465284,7.1909889770104325,997.8211741742065,71.6759595843359
Floods,Moderate,285.5029767735997,73.93147775208115,12.539083205890174,9.510947064045315,997.9641330448961,77.68078061420988
Floods,Moderate,292.2883342611012,75.42782367225783,19.38701623712561,6.443653631400538,996.3667493565762,69.84357889332507
Floods,Moderate,285.13963649850973,82.78477010786638,9.252926474031433,8.731293721450106,1001.1755366946535,58.46560089684458
Floods,Moderate,287.4789980256942,76.97672833109641,19.88172833806447,7.962874723720421,1001.8520422254345,54.717911047116644
Floods,Moderate,291.52401875247153,87.49395080521411,15.61029430464901,8.759113016026614,1007.6069026809674,78.74618175496282
Floods,Moderate,292.27079745589924,75.7819387498707,10.164303991114679,9.574972861044223,1004.9159073244346,74.67180593240711
Floods,Moderate,292.68014120010616,83.62242987886692,8.755477681149904,9.273525399349811,1009.906795151873,62.67447459834939
Floods,Moderate,289.75046176425155,84.50620243067755,9.373772411538727,5.331828742971458,1002.2983898972313,74.18657190897235
Floods,Moderate,293.4127763401548,80.15435263342516,12.827929918020992,5.789902042647359,1002.4058474886199,65.80641394313656
Floods,Moderate,289.994826310584,70.1687595813172,6.149135480856657,8.95737428113622,997.7121321908827,62.49107449943129
Floods,Moderate,287.63585386720894,82.02562037760607,10.249474559173066,8.228038731954802,1007.4412826343188,76.6680947041328
Floods,Moderate,291.0877922904852,82.02856371383432,19.069872592943522,7.873121295225668,1002.392010249869,53.20311471290116
Floods,Moderate,291.35364022315207,84.11126031832174,5.278202746513943,5.852146192361035,1000.8370042761728,59.05727699088566
Floods,Moderate,292.65955226354913,71.3245919219666,10.007971559544291,8.791023083085697,998.9072914008335,53.36822201262961
Floods,Moderate,285.06137144236413,73.57571519685717,5.83585882473894,5.616161228244726,1007.1998290629047,63.65356261317453
Floods,Moderate,288.03635212459585,88.15548198451398,10.941945757420617,7.742216414118122,1006.7985491869472,68.419260667462
Floods,Moderate,286.24161398734833,87.94410674195979,17.856596261367294,6.286443030405222,1009.6501234861763,51.036245038673215
Floods,Moderate,291.83567489957227,85.0169823103625,15.043728426184611,8.77426261498265,1007.0564619183446,54.91116472062839
Floods,Moderate,293.470042879716,77.39675772564412,6.564189665156869,7.904887714988478,1005.2747831136096,58.84947417252987
Floods,Moderate,288.5753840865014,76.17489281374871,16.83700104622156,5.9716279889140065,1006.0143521987414,75.57721005195975
Floods,Moderate,293.41931634523974,76.74413865347117,10.361696981821176,6.175052881487517,1008.7391757520013,68.80685543696939
Floods,Moderate,294.31213112176073,87.94624578073889,6.27817788295663,6.265596035175733,1005.4620626276544,65.76477413491703
Floods,Moderate,292.3692356439487,86.30362744136244,17.303027640070976,6.845906774195884,1003.2643876387152,74.25918532350562
Floods,Moderate,288.2632664996771,82.98455484811564,12.692868428484402,5.664265452248069,1001.3044691576923,61.771431159336224
Floods,Moderate,293.09502591435114,86.13536393527713,16.99743294350627,8.689052369957874,1008.0183654912594,62.07290855601753
Floods,Moderate,292.57370789578397,77.13619610726235,10.998166817768945,9.99986873051421,1005.8769931483339,70.6378225415198
Floods,High,287.57769282476534,97.12801836968686,38.57783088842348,10.473950555397604,983.2220814612293,84.1475197304429
Floods,High,281.1362007109979,93.5262950631752,31.755237009298753,23.57214261997281,992.9568846464866,85.82545399586266
Floods,High,286.5934394039715,97.15369114926435,58.40504420085788,16.29570360675022,982.6519146829698,87.18327527688652
Floods,High,286.90983087801106,95.84788706585266,55.36109637552563,17.872061721060685,998.4466956191284,93.70002061953966
Floods,High,281.66114939765936,99.72370259344895,53.92908501639324,22.004307084858965,988.5294327587065,83.51813120584414
Floods,High,287.09021832115144,86.35315538197791,40.89052706110831,11.830750137863452,998.9376636334871,88.17923800976462
Floods,High,282.82454775459234,93.36187476697381,49.64307460510683,16.460853079476912,981.1462028195751,95.4168592783613
Floods,High,288.5626199015572,93.38506525998098,39.46168083429727,23.611948356148858,993.2992420899584,98.81781619349468
Floods,High,282.27560530318635,96.49472266607499,32.777978499797506,17.121960528131762,998.1564677579433,99.19759900322612
Floods,High,280.01703774659944,89.72439504511249,37.399257093396464,24.18546972838994,992.6756215145906,88.90060198348844
Floods,High,285.3447054124087,89.08050597525937,26.368252738450586,22.372814920314966,983.7408456097554,92.10635080950206
Floods,High,282.6047112422469,85.37352264203085,57.955815667847624,10.68074009666513,993.9667723204157,83.89138652596684
Floods,High,283.77308846387564,94.85942317195999,49.07730891280624,13.385470979132396,986.1652037040687,92.2654568981289
Floods,High,281.9205670735248,89.85245690184664,44.59226708224387,21.01511017121058,980.0394233382129,89.08279107193601
Floods,High,286.21286817872806,91.84044655819432,51.53068642013726,16.135850393048045,989.5591060810949,94.43188447738693
Floods,High,285.89544102870246,99.58722892759658,26.554973708808962,20.080072958915864,986.9102365025443,96.24387467514961
Floods,High,281.58228912834187,94.36889566206551,25.06226079744987,12.697142748382703,992.2659458054495,86.97650055858091
Floods,High,280.97756547955134,92.4179123869463,44.28298107760096,24.47855063570258,996.9403946581015,98.97653863550171
Floods,High,285.63196929783464,91.62558669666471,57.41638787165805,18.130290573498485,991.2867938534312,85.3653395547638
Floods,High,287.22174278512364,89.98650524724162,40.972121804921684,24.774218408467743,986.8629967562204,87.07242369063658
Floods,High,283.2871255312725,95.7585117873592,38.42400130228698,12.826150017479263,981.3828275699618,91.3034905101891
Floods,High,287.2882550330356,92.91962640921311,50.27348807266003,17.706018438240324,991.6159431468876,80.79417217849627
Floods,High,286.0929973644482,92.80788963572633,46.89627218719139,10.268484555665916,996.2035921148985,95.8391845003056
Floods,High,283.0582642796907,89.15496236158592,22.018400425555157,21.0191874723452,993.3243741837407,98.22134664996759
Floods,High,281.66038033284747,95.10076705251159,52.816326833320666,12.499250486319983,999.2209855003648,89.48518579390293
Floods,High,289.2974493134346,99.31121435516323,29.39455061702215,18.599288883525873,986.2020293539616,80.4941948608875
Floods,High,282.0705208798644,99.98848471779745,27.470704482730333,13.189665688243462,982.6410936985625,89.23985412069538
Floods,High,288.2117897529733,86.78621534946144,53.53467155638143,11.821548046359872,986.3381943650442,87.93221585373263
Floods,High,282.35246140020985,97.6810243331538,25.282979447542708,13.294437725613532,998.974582421278,98.55336154703592
Floods,High,289.778738428863,90.90661111293545,59.152128830981006,20.257467605909405,987.9376695694817,95.65359128199091
Floods,High,286.4226721712907,95.3239747724978,43.98118691484963,17.290932426432768,985.6998631635727,96.55442923750356
Floods,High,285.11037258826246,86.86468541747097,59.10964557533642,19.9526609938814,999.9827356455769,88.36637303856628
Floods,High,280.8795256544575,89.4243088495155,54.110606950872565,11.36161881760036,986.5045250102495,82.02953647701639
Floods,High,289.23989709803266,98.4861053062633,52.853659809099064,19.97198348846309,994.4565644675016,87.34865948664718
Floods,High,285.9230010631898,91.71610253140106,48.21593580814534,17.642091247965062,993.6645509293251,95.56490554794219
Floods,High,283.2662066647626,94.47717868157825,30.102935999801925,20.695557609398904,987.8710200492789,86.56897100685306
Floods,High,289.4701662708677,97.4137758789452,21.73573179675945,22.775993042221774,988.7060774217509,90.16835252469485
Floods,High,280.40881694563825,98.15391671274905,31.443242228997107,13.345179979506245,993.0141594179621,92.51434663233358
Floods,High,285.21195855168116,98.05623103601258,50.35628828904581,10.470507431117667,996.9169063085238,84.98086035463783
Floods,High,281.57560326924903,94.82397615638936,59.60081153593565,19.755185719523194,987.9913924590679,83.3552933259045
Floods,High,282.1409296283767,87.722135399156,33.17051704833345,15.38403186952749,981.3466834000476,98.6558384816159
Floods,High,282.4438203247574,92.94994081526877,50.18668392737678,19.248876137722036,988.242474374562,94.11711691292054
Floods,High,286.72414528441163,95.15856086982481,24.58193550429076,11.390094618364428,997.6589894690533,84.20098404227774
Floods,High,289.8837413656957,98.50948242401078,40.63524407048841,12.911764226428488,994.0800324163844,88.23092415329604
Floods,High,288.597111475009,94.75445047591957,36.223575508499714,20.741636205049588,980.8377022250259,84.91548713980241
